epoch,train_accur,test_accur,,train_loss,test_loss
66,0.7629,0.7722,,0.632138803212539,0.5744165959565536
67,0.7542,0.7722,,0.6644441617571789,0.6321069948051287
68,0.7485,0.7833,,0.6599406566308892,0.6097894537708034
69,0.7471,0.7444,,0.6598824918270111,0.6776908441730167
70,0.7512,0.7667,,0.6469255779100501,0.6166146041258521
71,0.7599,0.7833,,0.6564063624195431,0.568002383346143
72,0.7553,0.7861,,0.625543465303338,0.5446620207765828
73,0.7597,0.7917,,0.6348186407400214,0.5371628921964894
74,0.7684,0.7944,,0.6198452387167059,0.5320766943952312
75,0.7728,0.7667,,0.6053336796553238,0.542909702529078
76,0.7738,0.7417,,0.6033776436163032,0.5958031370587971
77,0.7698,0.7833,,0.604626697042714,0.5093061405679454
78,0.7706,0.7917,,0.6151773113271465,0.5285963053288667
79,0.7787,0.7694,,0.5952519367570462,0.6468129170977551
80,0.7605,0.8083,,0.6201605625774549,0.4859989304905352
81,0.7787,0.8028,,0.5720994340336841,0.5032966214677562
82,0.7837,0.7861,,0.5969719894554304,0.5791142051634581
83,0.7902,0.8056,,0.5763292138991148,0.49949074245017505
84,0.7787,0.8278,,0.5818823736646901,0.4587791769400887
85,0.7924,0.7889,,0.5716756025086278,0.525606966536978
86,0.7826,0.8333,,0.5771721882664639,0.43515053585819574
87,0.7678,0.825,,0.5968463229096455,0.4740550213533899
88,0.7886,0.8083,,0.5699398745661196,0.4876106193532114
89,0.797,0.8167,,0.5541470556155496,0.45207755850709
90,0.7954,0.7889,,0.5478170265322146,0.5912955481073131
91,0.7828,0.7861,,0.5558940424867298,0.48983659400888113
92,0.7956,0.8444,,0.5516291337168735,0.4257173049061195
93,0.7965,0.8167,,0.5503488062516503,0.45688604109961056
94,0.8076,0.8278,,0.5202124307984891,0.4782880829728168
95,0.7899,0.8139,,0.547627255709275,0.48030618740164716
96,0.7932,0.8389,,0.5481715504242026,0.43232349111982016
97,0.7956,0.8278,,0.5385630476733912,0.4377889879371809
98,0.8112,0.8083,,0.5164150161587674,0.5298704757638599
99,0.7997,0.825,,0.5330441265002541,0.43171036113863404
100,0.7981,0.8111,,0.5587928529666818,0.46181532870168274
101,0.8063,0.8222,,0.5224929554306943,0.43878191903881403
102,0.8104,0.8444,,0.5047824438499368,0.4043632068711778
103,0.8134,0.8333,,0.5164258845474409,0.45146689466808154
104,0.7956,0.85,,0.5262262238108594,0.41249618452528247
105,0.8087,0.8333,,0.5060670602580776,0.3922892063856125
106,0.8147,0.8417,,0.49815523818783136,0.42478734060474066
107,0.8193,0.8472,,0.4958366852739583,0.43144987232011295
108,0.8109,0.8444,,0.5051508658606073,0.4335406208815782
109,0.8172,0.8389,,0.49475260687910994,0.38715646448342694
110,0.8093,0.8611,,0.5024599327989246,0.40229547930800397
111,0.8183,0.8639,,0.48379400696443475,0.38307134969078976
112,0.8188,0.8556,,0.4949062247639117,0.3871629387140274
113,0.8243,0.8444,,0.4839573647664941,0.39646166692609375
114,0.8245,0.8278,,0.466765408023544,0.4203225918438124
115,0.83,0.8361,,0.47179719883462656,0.3782853506829428
116,0.8223,0.8639,,0.4791171739930692,0.37418377302263095
117,0.8327,0.8083,,0.4540293644303861,0.45588843718818994
118,0.8163,0.8556,,0.48173248340254243,0.3448530403168305
119,0.8376,0.875,,0.44171216423096865,0.3445548292087472
120,0.8338,0.8361,,0.4573739912846814,0.40793293261009717
121,0.8234,0.8694,,0.461460958486018,0.39133777858122537
122,0.8262,0.8806,,0.46413668666196906,0.33637774541326193
123,0.8409,0.8444,,0.43574145889800525,0.4081797454020251
124,0.8319,0.8639,,0.4498650434872378,0.3655375120756419
125,0.8406,0.8806,,0.42884792115377346,0.32958302614481555
126,0.8403,0.8889,,0.4396192914765814,0.30780986631694046
127,0.8373,0.8639,,0.4489426588234694,0.3674257715111193
128,0.8335,0.8861,,0.44623380510703375,0.31407004789165827
129,0.8373,0.8722,,0.44688605005326476,0.3439228035833525
130,0.8455,0.8583,,0.4390822954799818,0.3594997628875401
131,0.8414,0.8833,,0.42161157183025194,0.3505869648702767
132,0.8466,0.8389,,0.4173419690002566,0.3983728574669879
133,0.8485,0.8972,,0.4360452601443166,0.2614199256767397
134,0.8583,0.9,,0.38728756593621294,0.2648699646410735
135,0.8496,0.8972,,0.4148850475964339,0.2998840293806532
136,0.854,0.8222,,0.3996724061343981,0.45499710544295935
137,0.8504,0.8639,,0.41359360159739206,0.37358213620989217
138,0.8477,0.8861,,0.41367428769236025,0.30233171120609925
139,0.8463,0.8972,,0.41360638906126435,0.267933101757713
140,0.8499,0.8694,,0.4007015163483827,0.3484777801710626
141,0.8518,0.8361,,0.41340008157750835,0.4353545742190402
142,0.8485,0.8944,,0.4010620246762815,0.2845995353291864
143,0.8529,0.8833,,0.4129636053157889,0.3066242069977781
144,0.851,0.8611,,0.3960072299708491,0.3813155215719472
145,0.8578,0.8694,,0.4063183705443921,0.2978532359651897
146,0.8586,0.8917,,0.37900128610756084,0.29362250184235367
147,0.8589,0.925,,0.3905964853970901,0.2192094586789608
148,0.8534,0.9,,0.39634718992139983,0.29382732478172885
149,0.8698,0.9361,,0.3772347664055617,0.2098379784628101
150,0.8602,0.8917,,0.37631100319001987,0.31359801328052644
151,0.8684,0.8972,,0.372177554666996,0.30675602477529773
152,0.8561,0.8889,,0.3968454862418382,0.3232507195485675
153,0.8632,0.9333,,0.38371201326017795,0.2122680554571359
154,0.87,0.8778,,0.35300815844017525,0.3261036950608958
155,0.8602,0.9056,,0.3790066755336264,0.2633993136494056
156,0.8768,0.925,,0.3452716332414876,0.233407662452563
157,0.8689,0.9083,,0.3552079815255559,0.24730069206460661
158,0.8766,0.925,,0.3558142858354942,0.23048018550743227
159,0.8646,0.9,,0.3710213425366775,0.25586292633543845
160,0.8692,0.9111,,0.3630123415718908,0.26189518655123917
161,0.8638,0.9,,0.3607264137786368,0.2629694128813951
162,0.8668,0.875,,0.36873406171798706,0.31599512437115546
163,0.8706,0.9139,,0.34931434856160826,0.2446412802066492
164,0.8708,0.9139,,0.3660442537587622,0.2515885489790336
165,0.8728,0.875,,0.34433946447527924,0.3374814770143965
166,0.8689,0.8944,,0.35667654560959855,0.30978389991366345
167,0.8812,0.9028,,0.3465508345676505,0.27152560513628565
168,0.876,0.9167,,0.34135261676881623,0.23101876773264096
169,0.8907,0.9306,,0.3060759322150894,0.22081400389256683
170,0.8869,0.8917,,0.3162947579894377,0.31199740845224133
171,0.8817,0.8972,,0.33638995270366256,0.3013282787540685
172,0.885,0.9167,,0.32301290216653245,0.22321853041648865
173,0.8809,0.9306,,0.32943380798982536,0.23200788170747136
174,0.876,0.9472,,0.334855993869512,0.16870994023654773
175,0.8899,0.9389,,0.31314182634586873,0.16597860517061275
176,0.8875,0.8972,,0.3172067935700002,0.2610875083052594
177,0.8907,0.925,,0.30513590347507724,0.21175401204306146
178,0.8793,0.9139,,0.33299226294393125,0.22931190547735794
179,0.897,0.9167,,0.29831828462040944,0.21166623237988222
180,0.8826,0.925,,0.31721807627574256,0.21113728100190993
181,0.8864,0.9583,,0.30477822584950404,0.11976207817054313
182,0.8858,0.9583,,0.301812017287897,0.1400087662851033
183,0.8864,0.9472,,0.31342321371902593,0.17089107090040392
184,0.8815,0.9139,,0.3274155601211216,0.26547607617533725
185,0.891,0.9389,,0.3131198089407838,0.19390229621659155
186,0.8948,0.9472,,0.3051420481956523,0.18685722010939018
187,0.8875,0.9472,,0.3042396950980891,0.1537258561052706
188,0.8965,0.95,,0.2839206458757753,0.16109698249594026
189,0.8951,0.925,,0.28972571061357205,0.17665916130594586
190,0.8907,0.9417,,0.2973660395197246,0.17723601554398952
191,0.8959,0.95,,0.30156168270370237,0.13797391206026077
192,0.8894,0.9111,,0.31900328203387884,0.21344296642295693
193,0.9052,0.9167,,0.2783265085647935,0.2032505890921406
194,0.8905,0.9528,,0.3033114121336004,0.15044084312799183
195,0.903,0.9194,,0.27826097128183946,0.1899173952963041
196,0.897,0.9222,,0.29363915654628175,0.2575147926159527
197,0.8997,0.9333,,0.28864312217287397,0.15833323967197668
198,0.9,0.9417,,0.2835677095081495,0.1615810504426127
199,0.8956,0.9417,,0.28608820762323295,0.1483158414940471
200,0.8946,0.9583,,0.2976496818272964,0.14693101009596948
201,0.912,0.9083,,0.2543995710494726,0.23347010584953037
202,0.8997,0.9361,,0.2792720505400844,0.15562026656192282
203,0.8954,0.9528,,0.2810784847192142,0.13310089533257743
204,0.903,0.9306,,0.28200328797101976,0.21815194634963636
205,0.9049,0.9333,,0.27742023791955867,0.21075825587562894
206,0.8995,0.9389,,0.28438315006053966,0.1671755528887329
207,0.9155,0.9361,,0.2505455448575642,0.16049392816975064
208,0.9065,0.9194,,0.27236446974718054,0.22817894360860405
209,0.9082,0.9444,,0.2770497316899507,0.15061346109470594
210,0.9044,0.9333,,0.2801642040519611,0.18789834213321624
211,0.9033,0.9444,,0.2820127802050632,0.16400876916621043
212,0.9076,0.95,,0.26482680870786957,0.1470314920272516
213,0.9144,0.9278,,0.25421184405036595,0.19708303580789463
214,0.9139,0.9333,,0.24358328386493353,0.17861345183590185
215,0.909,0.9528,,0.2636473600955113,0.14138145153613194
216,0.9082,0.9639,,0.26275255832335226,0.12323991517009943
217,0.9183,0.9444,,0.23378753402958746,0.17007708703370197
218,0.9054,0.9528,,0.2595745076951773,0.11871102571730381
219,0.9106,0.9222,,0.2586405044016631,0.17777417679114835
220,0.8975,0.9389,,0.28966370736775193,0.1661898633060248
221,0.9125,0.9556,,0.2427759143807318,0.12935485188727794
222,0.9112,0.95,,0.24893983696465907,0.1468033495804538
223,0.9046,0.9417,,0.2705025597434977,0.1280683910717135
224,0.9188,0.9528,,0.23066244332686714,0.14564207228629486
225,0.9163,0.9472,,0.23956874217028204,0.13557305251774582
226,0.9147,0.9306,,0.24249755879459173,0.20125087949892748
227,0.9128,0.9417,,0.2494325386279303,0.14343185188329738
228,0.9114,0.9472,,0.24457305352325026,0.15720684194694395
229,0.9114,0.9639,,0.2475929578361304,0.11161815865046304
230,0.9139,0.9472,,0.2353654425105323,0.1491726837930796
231,0.9134,0.9417,,0.2392783940486286,0.1537381109336148
232,0.9185,0.9556,,0.2295280939211016,0.14151923388809615
233,0.9008,0.9583,,0.2695745888611545,0.12444516028399052
234,0.9196,0.9639,,0.2408828914489435,0.14129444535659708
235,0.9169,0.9472,,0.22805023180401843,0.14529000911051812
236,0.9136,0.9611,,0.23425758652712989,0.13256267020883766
237,0.9155,0.925,,0.2463872096784737,0.17958105671341004
238,0.9188,0.9528,,0.2209551607137141,0.14045194797622768
239,0.9183,0.9417,,0.23844347142654918,0.16374873944922633
240,0.9134,0.9194,,0.241494551398184,0.20541395295573317
241,0.9114,0.9417,,0.25125681119768517,0.1783422042777681
242,0.9142,0.9528,,0.24351623848728512,0.1360022400951256
243,0.9262,0.9444,,0.21848904477513353,0.13212955722828273
244,0.9166,0.9444,,0.24300660967178966,0.14419166606081568
245,0.9139,0.9528,,0.2450651509768289,0.13787140316613342
246,0.9158,0.9194,,0.2501196651031142,0.24098594357138095
247,0.9084,0.9389,,0.24111325578845066,0.1487303398468572
248,0.9281,0.9306,,0.2007769578176996,0.23701451767397963
249,0.9193,0.9667,,0.24296228150310722,0.11976330921701762
250,0.9215,0.9444,,0.22862119285956672,0.15421445440986883
251,0.9215,0.95,,0.22526423150430555,0.15537724465779637
252,0.9161,0.9556,,0.25357028194095776,0.1204436759504935
253,0.9272,0.9556,,0.21218384625795095,0.12197610043475161
254,0.9229,0.9722,,0.22667512359178585,0.0888038894728474
255,0.918,0.95,,0.22415006204467752,0.11615383825467332
256,0.9139,0.9389,,0.24650462985686633,0.15506743534427622
257,0.9185,0.9611,,0.23232420344391594,0.1309586033710967
258,0.9275,0.9194,,0.21104010465028494,0.21094158469982768
259,0.9174,0.95,,0.23651762415209543,0.12666854651077933
260,0.9248,0.9528,,0.20723200595897176,0.13793637753342805
261,0.9136,0.9667,,0.23217214284383733,0.12750021866320269
262,0.9155,0.9556,,0.24479052910338278,0.11761182481827943
263,0.9256,0.9722,,0.22379595044514408,0.08802495625517938
264,0.9213,0.9583,,0.23560182633607285,0.1418844206744562
265,0.9259,0.9444,,0.21990047353117362,0.15259843983727953
266,0.9294,0.9417,,0.20458781864979994,0.16848118570835693
267,0.9245,0.9639,,0.2244903231444566,0.12090583186110725
268,0.9256,0.9528,,0.21644716721190058,0.11647785472197701
269,0.9283,0.9556,,0.21787593873298686,0.15013688628602287
270,0.9278,0.9528,,0.20643795302704623,0.12468280647273945
271,0.9262,0.9639,,0.2202087526412114,0.1029687071138102
272,0.9117,0.9583,,0.23591287398467894,0.10419251356759797
273,0.9319,0.9583,,0.20514737639738165,0.11249160576287819
274,0.927,0.95,,0.21291832153725884,0.13098719885127377
275,0.9183,0.9306,,0.23159139849569488,0.18805179323839105
276,0.9185,0.9472,,0.2220636787297933,0.1601171803701183
277,0.9289,0.9639,,0.1979228624507137,0.10604265230991271
278,0.9229,0.9472,,0.21857481080552807,0.14090160580108996
279,0.9163,0.9583,,0.23515506032044473,0.12523427216903024
280,0.9283,0.9389,,0.19652262198860232,0.15095630899557602
281,0.9226,0.9472,,0.2158139715700046,0.18381132051834595
282,0.9286,0.9639,,0.20319403591363328,0.11154678634003452
283,0.9319,0.9694,,0.19930745330841645,0.09808028060133042
284,0.9202,0.95,,0.22157728850193645,0.1322570643387735
285,0.9272,0.975,,0.21598569274596546,0.08994320954155663
286,0.9365,0.9722,,0.18411245038327964,0.08042925391751139
287,0.9245,0.9361,,0.21958793545870678,0.15782339883077404
288,0.9289,0.9833,,0.21409622702909553,0.07527179287179657
289,0.9223,0.9639,,0.21725768696354783,0.11888487183529398
290,0.9319,0.9528,,0.21242330278391425,0.12261931039392948
291,0.9237,0.9389,,0.20837688740828764,0.16225106487779514
292,0.9234,0.9778,,0.23355486201851264,0.08022038144585879
293,0.9313,0.9667,,0.2044027640119843,0.1209487969501187
294,0.9278,0.9556,,0.20701199441176393,0.128152912442127
295,0.9343,0.9694,,0.2029161243820968,0.0851718196645379
296,0.9292,0.9806,,0.21049429447106693,0.08076246143521174
297,0.9332,0.8833,,0.19968087893465292,0.27616508511583443
298,0.9302,0.9806,,0.2118015361868817,0.09206409375790668
299,0.9322,0.9667,,0.1921725178056437,0.10903102418650752
