epoch,train_accur,test_accur,,train_loss,test_loss
0,0.2877,0.2889,,1.757635289689769,2.0440315458509657
1,0.4011,0.4139,,1.6086622696855795,1.5802444352044
2,0.4409,0.3778,,1.4620614225449768,2.0970893488989937
3,0.485,0.5667,,1.3364835451478543,1.2070379674434661
4,0.5226,0.6028,,1.2650340627069059,1.268729434410731
5,0.5368,0.5722,,1.2017479702182439,1.121193399031957
6,0.5676,0.6278,,1.1171586788218955,0.9514908995893266
7,0.5599,0.7083,,1.1364034043705982,0.8127812319331699
8,0.5932,0.5917,,1.055760530544364,1.2861153605911466
9,0.5929,0.6972,,1.0705655372661094,2.758380605445968
10,0.6142,0.6556,,1.0317265737315884,2.027436355087492
11,0.6177,0.6833,,1.0267758298179377,2.239436963862843
12,0.6311,0.7222,,0.990366911628972,0.880008492536015
13,0.6398,0.6972,,0.9624955436457758,0.9603694477015071
14,0.654,0.6972,,0.9173513589993767,0.9121505071719488
15,0.6586,0.6722,,0.9155485116917154,1.0557016587919659
16,0.6583,0.65,,0.9242233014625052,2.437396760781606
17,0.6812,0.7278,,0.850320363174314,0.8548435300588608
18,0.6845,0.7361,,0.8526153152403624,1.182342223988639
19,0.6689,0.7306,,0.869628606542297,1.037038078904152
20,0.6905,0.7222,,0.8121082467877346,1.163739608062638
21,0.6937,0.7222,,0.8158259259617847,0.9661934862534205
22,0.697,0.7194,,0.812625251321689,0.9263642867406209
23,0.7071,0.7917,,0.7853451441163602,0.5592296957141824
24,0.7128,0.75,,0.7595033570476201,3.911709490708179
25,0.7098,0.7917,,0.7630013466529224,0.5413678558336363
26,0.724,0.7667,,0.7414021573636843,1.6310473202003373
27,0.7174,0.775,,0.7449205314983492,0.968908950024181
28,0.7278,0.7611,,0.7216157789463582,0.6161310448000828
29,0.7275,0.8,,0.7210649845392808,2.1810744047164916
30,0.7343,0.7722,,0.7081023374977319,0.6990642800927163
31,0.7368,0.8194,,0.7046981889916503,0.5452794671058655
32,0.749,0.7667,,0.6758802680217701,0.6581917071508037
33,0.7572,0.7417,,0.6344143693861755,1.1700877979397775
34,0.7501,0.8111,,0.672177575658197,1.2087784436013964
35,0.7575,0.7861,,0.6593629229975784,0.9381452371676763
36,0.7657,0.825,,0.640598057663959,0.4525203015241358
37,0.7523,0.8083,,0.6574925494582756,0.5121181045969327
38,0.7719,0.8056,,0.6032227566060813,0.6489005060659514
39,0.7706,0.825,,0.6269968930793846,0.5520085107949045
40,0.7714,0.8444,,0.6186480678294016,0.6392995314465628
41,0.7708,0.8139,,0.622260703276033,0.4880522307422426
42,0.7673,0.825,,0.6117819136899451,0.48886305197245544
43,0.7812,0.7972,,0.5808936091220898,0.5271291265885035
44,0.7706,0.8444,,0.610392439754113,0.39071651531590357
45,0.782,0.85,,0.5826001595867717,4.197986337873671
46,0.8005,0.8694,,0.5532169291506643,0.651549398029844
47,0.7929,0.8444,,0.550037535701109,1.293215577221579
48,0.7845,0.8222,,0.5975152175711549,0.45810013049178655
49,0.7932,0.8083,,0.5577604713647262,0.4690267901453707
